"Program","Year","Period","Geo.Level","State","State.ANSI","Commodity","Market_Type","Measure_Operation","Unit_of_Measure","Domain","Chemical_Use","Chemical_Name","Chemical_Code","Value","CV...."
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER","(NITROGEN)",NA,165,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER","(PHOSPHATE)",NA,88,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER","(POTASH)",NA,141,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,1.4,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BORAX DECAHYDRATE",NA,2.2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,2.5,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,9.4,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,2.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,1.1,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,2.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,3.3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,1.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,1.5,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,5.2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,1.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,1.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,1.6,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,2.1,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,1.6,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,7.1,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,1.6,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,2.4,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,4,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,3.3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,4.1,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,6.4,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,1.3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,2.2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,1.4,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,3.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,2.2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,1.5,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI ABTS-351",NA,1.5,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI SA-11",NA,3.1,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,2.5,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYANTRANILIPROLE",NA,2.1,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN",NA,2.2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,1.3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,2.3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,1.7,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,1.2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,1.1,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,1.3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,1.6,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,1.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,1.8,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,1.5,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(CHLOROPICRIN",NA,2.3,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(DICHLOROPROPENE",NA,1.2,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,1.9,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(NITROGEN)",NA,12.6,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(PHOSPHATE)",NA,8.6,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","FERTILIZER","(POTASH)",NA,10.5,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,24,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BORAX DECAHYDRATE",NA,70,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,17,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,88,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,81,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,26,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,87,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,87,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,56,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,23,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,46,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,19,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,70,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,31,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,69,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,19,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,44,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,75,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,50,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,15,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,70,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TOTAL)",NA,92,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,87,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,29,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,28,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(TOTAL)",NA,29,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,30,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,46,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,43,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,57,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,61,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,60,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI ABTS-351",NA,7,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI SA-11",NA,34,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,29,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYANTRANILIPROLE",NA,16,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN",NA,44,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,47,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,73,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,37,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,55,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,15,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,19,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,66,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,56,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,70,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,27,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,33,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(TOTAL)",NA,93,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","(CHLOROPICRIN",NA,59,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","(DICHLOROPROPENE",NA,29,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,41,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER","OTHER","(TOTAL)",NA,71,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER","(NITROGEN)",NA,61,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER","(PHOSPHATE)",NA,63,""
"SURVEY",2023,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER","FERTILIZER","(POTASH)",NA,72,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","OTHER","YIELD","CWT / ACRE","TOTAL","NOT SPECIFIED","NOT SPECIFIED",NA,210,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,100,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,100,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,500,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,100,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,400,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,400,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,0.151,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,2.012,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,0.244,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,0.152,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,2.156,""
"SURVEY",2023,"YEAR","STATE","FLORIDA",12,"STRAWBERRIES","BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,0.031,""
